algorithm,latency_ms,packet_loss_percent,run_number,handshake_time_ms,cpu_time_ms,memory_peak_mb,memory_delta_mb,bytes_transmitted,was_successful,error_msg
ECC-P256,0,5,2,1077.96592500017,9.99999999999979,25.67578125,0.03515625,7718,1,None
ECC-P256,0,5,3,1038.32159200101,0,25.67578125,0.03515625,7974,1,None
ECC-P256,0,5,4,79.6376899997995,10,25.67578125,0.03515625,7710,1,None
ECC-P256,0,5,5,295.976777997566,9.99999999999979,25.6796875,0.03515625,7766,1,None
ECC-P256,0,5,6,63.5019510009442,0,25.6796875,0.03515625,7630,1,None
ECC-P256,0,5,7,236.732085002586,0,25.6796875,0.03515625,7526,1,None
ECC-P256,0,5,8,62.5197629997274,9.99999999999979,25.6796875,0.03515625,7390,1,None
ECC-P256,0,5,9,304.54209600066,10.0000000000007,25.6796875,0.03515625,8118,1,None
ECC-P256,0,5,10,234.554077000212,19.9999999999998,25.6796875,0.03515625,11522,1,None
ECC-P256,0,5,11,1079.64105600331,0,25.6484375,0.00390625,7646,1,None
ECC-P256,0,5,12,252.598625000246,0,25.6796875,0.03515625,7318,1,None
ECC-P256,0,5,13,75.3893540022546,0,25.6796875,0.03515625,7598,1,None
ECC-P256,0,5,14,290.142354002455,19.9999999999998,25.6796875,0.03515625,7630,1,None
ECC-P256,0,5,15,48.3461470030306,0,25.68359375,0.03515625,7662,1,None
ECC-P256,0,5,16,1038.20596500009,10,25.68359375,0.03515625,7630,1,None
ECC-P256,0,5,17,65.8095139988291,9.99999999999979,25.68359375,0.03515625,7494,1,None
ECC-P256,0,5,18,79.9230900011025,0,25.68359375,0.03515625,7630,1,None
ECC-P256,0,5,19,80.7264149989351,10.0000000000007,25.68359375,0.03515625,7526,1,None
ECC-P256,0,5,20,65.7188750010391,0,25.68359375,0.03515625,7630,1,None
ECC-P256,0,5,21,235.862069999712,9.99999999999979,25.68359375,0.03515625,7822,1,None
ECC-P256,0,5,22,1328.94918299644,9.99999999999979,25.68359375,0.03515625,7662,1,None
ECC-P256,0,5,23,230.43517699989,20.0000000000007,25.6875,0.03515625,7422,1,None
ECC-P256,0,5,24,283.85182999773,9.99999999999979,25.6875,0.03515625,7662,1,None
ECC-P256,0,5,25,72.9509259981569,10,25.69140625,0.0390625,7598,1,None
ECC-P256,0,5,26,286.164470999211,9.99999999999979,25.69140625,0.03515625,7662,1,None
ECC-P256,0,5,27,241.132387000107,0,25.69140625,0.03515625,7854,1,None
ECC-P256,0,5,28,60.9797220022301,0,25.69140625,0.03515625,7558,1,None
ECC-P256,0,5,29,294.097465997766,9.99999999999979,25.69140625,0.03515625,7630,1,None
ECC-P256,0,5,30,63.9499049975711,0,25.69140625,0.03515625,7630,1,None
ECC-P256,0,5,31,67.7606239987654,9.99999999999979,25.69140625,0.03515625,7494,1,None
ECC-P256,0,5,32,62.697728000785,0,25.69140625,0.03515625,7630,1,None
ECC-P256,0,5,33,234.605632998864,10,25.6953125,0.03515625,7622,1,None
ECC-P256,0,5,34,64.6768960032205,9.99999999999979,25.6953125,0.03515625,7526,1,None
ECC-P256,0,5,35,297.661770000559,9.99999999999979,25.69921875,0.03515625,7598,1,None
ECC-P256,0,5,36,64.4451099979051,19.9999999999996,25.69921875,0.03515625,7630,1,None
ECC-P256,0,5,37,1085.49159800168,0,25.69921875,0.03515625,7750,1,None
ECC-P256,0,5,38,63.4386370002176,9.99999999999979,25.69921875,0.03515625,7598,1,None
ECC-P256,0,5,39,47.3764490016038,0,25.69921875,0.03515625,7662,1,None
ECC-P256,0,5,40,49.3892160011455,0,25.69921875,0.03515625,7494,1,None
ECC-P256,0,5,41,46.3934809995408,10,25.69921875,0.03515625,7630,1,None
ECC-P256,0,5,42,62.1491029996832,0,25.69921875,0.03515625,7526,1,None
ECC-P256,0,5,43,90.6909209988953,10,25.69921875,0.03515625,7630,1,None
ECC-P256,0,5,44,280.665269998281,10.0000000000007,25.69921875,0.03515625,7598,1,None
ECC-P256,0,5,45,1132.69126600062,0,25.703125,0.03515625,7662,1,None
ECC-P256,0,5,46,3087.41983399887,0,25.703125,0.03515625,7838,1,None
ECC-P256,0,5,47,62.8285380007583,0,25.703125,0.03515625,7558,1,None
ECC-P256,0,5,48,74.7310849983478,10,25.70703125,0.03515625,7630,1,None
ECC-P256,0,5,49,236.009276002733,0,25.70703125,0.03515625,7446,1,None
ECC-P256,0,5,50,236.100775000523,0,25.70703125,0.03515625,7686,1,None
RSA-2048,0,5,1,279.837619000318,10.0000000000007,25.70703125,0.03515625,6964,1,None
RSA-2048,0,5,2,63.3398989994021,0,25.70703125,0.03515625,6996,1,None
RSA-2048,0,5,3,1290.97495099995,10,25.70703125,0.03515625,6788,1,None
RSA-2048,0,5,4,66.4375430023938,0,25.70703125,0.03515625,6996,1,None
RSA-2048,0,5,5,2032.63127500031,19.9999999999998,25.7109375,0.03515625,6788,1,None
RSA-2048,0,5,6,63.2648750033695,0,25.7109375,0.03515625,7028,1,None
RSA-2048,0,5,7,63.6066439983551,9.99999999999979,25.7109375,0.03515625,6964,1,None
RSA-2048,0,5,8,80.9832200029632,10,25.7109375,0.03515625,6892,1,None
RSA-2048,0,5,9,64.0185760021268,9.99999999999979,25.7109375,0.03515625,6996,1,None
RSA-2048,0,5,10,281.472180002311,9.99999999999979,25.7109375,0.03515625,7132,1,None
RSA-2048,0,5,11,63.3856460008246,9.99999999999979,25.7109375,0.03515625,6996,1,None
RSA-2048,0,5,12,73.5557659972983,10,25.7109375,0.03515625,6924,1,None
RSA-2048,0,5,13,64.1725579989725,10.0000000000007,25.7109375,0.03515625,6924,1,None
RSA-2048,0,5,14,1077.97259500148,0,25.7109375,0.03515625,7236,1,None
RSA-2048,0,5,15,64.2313669995929,10,25.7109375,0.03515625,6996,1,None
RSA-2048,0,5,16,455.335781000031,10.0000000000007,25.71484375,0.03515625,6916,1,None
RSA-2048,0,5,17,1041.1659679994,10,25.6796875,0,6924,1,None
RSA-2048,0,5,18,63.6297029996058,0,25.71484375,0.03515625,6996,1,None
RSA-2048,0,5,19,440.489297001477,0,25.71484375,0.03515625,7020,1,None
RSA-2048,0,5,20,63.9702790031151,0,25.71484375,0.03515625,6996,1,None
RSA-2048,0,5,21,470.531846000085,20.0000000000007,25.71484375,0.03515625,7164,1,None
RSA-2048,0,5,22,62.1960329990543,0,25.71484375,0.03515625,7028,1,None
RSA-2048,0,5,23,1267.84195900109,9.99999999999979,25.71484375,0.03515625,7020,1,None
RSA-2048,0,5,24,61.9842159976542,0,25.71875,0.03515625,7028,1,None
RSA-2048,0,5,25,62.0726209999702,9.99999999999979,25.72265625,0.03515625,6996,1,None
RSA-2048,0,5,26,64.519786999881,0,25.72265625,0.03515625,6964,1,None
RSA-2048,0,5,27,48.5014180012513,0,25.72265625,0.03515625,6996,1,None
RSA-2048,0,5,28,62.5828980009828,0,25.72265625,0.03515625,6996,1,None
RSA-2048,0,5,29,282.227316001809,0,25.72265625,0.03515625,6996,1,None
RSA-2048,0,5,30,1070.85836999977,0,25.72265625,0.03515625,7244,1,None
RSA-2048,0,5,31,1074.15142800164,9.99999999999979,25.6875,0,6892,1,None
RSA-2048,0,5,32,65.3042779995303,19.9999999999998,25.72265625,0.03515625,6892,1,None
RSA-2048,0,5,33,66.0902230010834,9.99999999999979,25.72265625,0.03515625,7028,1,None
RSA-2048,0,5,34,1046.39089799821,0,25.72265625,0.03515625,6996,1,None
RSA-2048,0,5,35,277.915850998397,10,25.7265625,0.03515625,7028,1,None
RSA-2048,0,5,36,250.831921999634,10.0000000000007,25.7265625,0.03515625,6860,1,None
RSA-2048,0,5,37,299.265926998487,9.99999999999979,25.7265625,0.03515625,6996,1,None
RSA-2048,0,5,38,279.833762000635,0,25.7265625,0.03515625,6996,1,None
RSA-2048,0,5,39,63.9669019983558,9.99999999999979,25.7265625,0.03515625,6996,1,None
RSA-2048,0,5,40,64.5740129984915,9.99999999999979,25.7265625,0.03515625,7028,1,None
RSA-2048,0,5,41,65.2917190018343,10,25.7265625,0.03515625,7028,1,None
RSA-2048,0,5,42,65.5754430008528,0,25.7265625,0.03515625,6996,1,None
RSA-2048,0,5,43,65.0017139996635,0,25.7265625,0.03515625,6964,1,None
RSA-2048,0,5,44,1044.18484599955,0,25.7265625,0.03515625,7372,1,None
RSA-2048,0,5,45,59.6024580008816,10,25.73046875,0.03515625,6996,1,None
RSA-2048,0,5,46,1062.05643900103,9.99999999999979,25.73046875,0.03515625,7308,1,None
RSA-2048,0,5,47,275.899190000928,0,25.73046875,0.03515625,6964,1,None
RSA-2048,0,5,48,6167.67204899952,9.99999999999979,25.734375,0.03515625,7460,1,None
RSA-2048,0,5,49,62.446602001728,9.99999999999979,25.73828125,0.03515625,6964,1,None
RSA-2048,0,5,50,63.7522500001069,0,25.73828125,0.03515625,6964,1,None
CRYSTALS-Kyber,0,5,1,282.427689999167,9.99999999999979,25.73828125,0.03515625,8778,1,None
CRYSTALS-Kyber,0,5,2,78.3846709964564,20.0000000000007,25.73828125,0.03515625,7544,1,None
CRYSTALS-Kyber,0,5,3,63.4445900032006,0,25.73828125,0.03515625,7408,1,None
CRYSTALS-Kyber,0,5,4,63.8201649999246,10,25.73828125,0.03515625,7512,1,None
CRYSTALS-Kyber,0,5,5,1035.20116599975,10.0000000000007,25.73828125,0.03515625,7632,1,None
CRYSTALS-Kyber,0,5,6,82.4537949993101,0,25.7421875,0.03515625,7440,1,None
CRYSTALS-Kyber,0,5,7,1063.5378750012,0,25.70703125,0,7664,1,None
CRYSTALS-Kyber,0,5,8,476.717968998855,19.9999999999998,25.7421875,0.03515625,7672,1,None
CRYSTALS-Kyber,0,5,9,63.7399820006976,0,25.7421875,0.03515625,7544,1,None
CRYSTALS-Kyber,0,5,10,226.509573003568,0,25.7421875,0.03515625,7408,1,None
CRYSTALS-Kyber,0,5,11,284.502579001128,9.99999999999979,25.7421875,0.03515625,7544,1,None
CRYSTALS-Kyber,0,5,12,510.783142999571,19.9999999999998,25.7421875,0.03515625,7512,1,None
CRYSTALS-Kyber,0,5,13,62.4063679970277,0,25.7421875,0.03515625,7544,1,None
CRYSTALS-Kyber,0,5,14,61.5826430002926,0,25.7421875,0.03515625,7544,1,None
CRYSTALS-Kyber,0,5,15,285.963365000498,0,25.74609375,0.03515625,7544,1,None
CRYSTALS-Kyber,0,5,16,233.148217001144,10,25.74609375,0.03515625,7840,1,None
CRYSTALS-Kyber,0,5,17,65.7475420011906,0,25.74609375,0.03515625,7544,1,None
CRYSTALS-Kyber,0,5,18,63.5295700012648,0,25.74609375,0.03515625,7512,1,None
CRYSTALS-Kyber,0,5,19,64.0725699995528,0,25.74609375,0.03515625,7440,1,None
CRYSTALS-Kyber,0,5,20,63.0928139980824,0,25.74609375,0.03515625,7512,1,None
CRYSTALS-Kyber,0,5,21,1250.18736600032,0,25.74609375,0.03515625,7808,1,None
CRYSTALS-Kyber,0,5,22,64.544044998911,10,25.74609375,0.03515625,7512,1,None
CRYSTALS-Kyber,0,5,23,492.116310000711,19.9999999999996,25.74609375,0.03515625,7608,1,None
CRYSTALS-Kyber,0,5,24,64.5814749987039,0,25.74609375,0.03515625,7480,1,None
CRYSTALS-Kyber,0,5,25,283.413057000871,10,25.75390625,0.03515625,7512,1,None
CRYSTALS-Kyber,0,5,26,76.805824002804,0,25.75390625,0.03515625,7512,1,None
CRYSTALS-Kyber,0,5,27,235.842523998144,10.0000000000007,25.75390625,0.03515625,7432,1,None
CRYSTALS-Kyber,0,5,28,2057.52554000355,10,25.71875,0,7776,1,None
CRYSTALS-Kyber,0,5,29,46.5694220001751,0,25.75390625,0.03515625,7664,1,None
CRYSTALS-Kyber,0,5,30,1257.74864500272,0,25.75390625,0.03515625,7856,1,None
CRYSTALS-Kyber,0,5,31,238.136016996577,9.99999999999979,25.75390625,0.03515625,7568,1,None
CRYSTALS-Kyber,0,5,32,6325.95534799839,120.000000000001,25.75390625,0.03515625,8040,1,None
CRYSTALS-Kyber,0,5,33,70.3135740004655,0,25.75390625,0.03515625,7544,1,None
CRYSTALS-Kyber,0,5,34,61.0395050025545,10,25.75390625,0.03515625,7544,1,None
CRYSTALS-Kyber,0,5,35,233.240899000521,20.0000000000007,25.7578125,0.03515625,7408,1,None
CRYSTALS-Kyber,0,5,36,1101.25981300007,10,25.7578125,0.03515625,7888,1,None
CRYSTALS-Kyber,0,5,37,63.6770370001614,0,25.7578125,0.03515625,7408,1,None
CRYSTALS-Kyber,0,5,38,61.6236429996206,10,25.7578125,0.03515625,7512,1,None
CRYSTALS-Kyber,0,5,39,234.759255999961,0,25.7578125,0.03515625,7328,1,None
CRYSTALS-Kyber,0,5,40,61.6494669993699,0,25.7578125,0.03515625,7272,1,None
CRYSTALS-Kyber,0,5,41,1082.99556299971,9.99999999999979,25.7578125,0.03515625,7664,1,None
CRYSTALS-Kyber,0,5,42,1047.65676700117,0,25.7578125,0.03515625,7856,1,None
CRYSTALS-Kyber,0,5,43,1444.17601399982,20.0000000000005,25.7578125,0.03515625,7872,1,None
CRYSTALS-Kyber,0,5,44,64.8301900000661,0,25.7578125,0.03515625,7544,1,None
CRYSTALS-Kyber,0,5,45,295.175346000178,20.0000000000007,25.7578125,0.03515625,7544,1,None
CRYSTALS-Kyber,0,5,46,2160.69255099865,0,25.76171875,0.03515625,7888,1,None
CRYSTALS-Kyber,0,5,47,282.248641000479,10.0000000000007,25.76171875,0.03515625,7568,1,None
CRYSTALS-Kyber,0,5,48,1093.81605400267,9.99999999999979,25.73046875,0.00390625,7748,1,None
CRYSTALS-Kyber,0,5,49,1068.78275399868,0,25.76171875,0.03515625,7824,1,None
CRYSTALS-Kyber,0,5,50,454.695814998559,9.99999999999979,25.765625,0.03515625,8318,1,None
ECC-P256,0,10,1,1078.99513900338,10.0000000000007,25.765625,0.03515625,7882,1,None
ECC-P256,0,10,2,510.979852999299,9.99999999999979,25.765625,0.03515625,7654,1,None
ECC-P256,0,10,3,61.1179580009775,10.0000000000007,25.765625,0.03515625,7630,1,None
ECC-P256,0,10,4,1306.12837599983,9.99999999999979,25.765625,0.03515625,7526,1,None
ECC-P256,0,10,5,233.679693999875,10,25.76953125,0.03515625,7526,1,None
ECC-P256,0,10,6,280.097839997325,9.99999999999979,25.76953125,0.03515625,7662,1,None
ECC-P256,0,10,7,2328.31273699776,10,25.734375,0,8302,1,None
ECC-P256,0,10,8,1515.34139300202,19.9999999999998,25.76953125,0.03515625,7598,1,None
ECC-P256,0,10,9,1055.6373090003,9.99999999999979,25.76953125,0.03515625,9044,1,None
ECC-P256,0,10,10,1034.13410299981,10,25.73828125,0.00390625,7558,1,None
ECC-P256,0,10,11,64.1988850002235,0,25.76953125,0.03515625,7526,1,None
ECC-P256,0,10,12,60.0189860015234,9.99999999999979,25.7734375,0.03515625,7630,1,None
ECC-P256,0,10,13,46.5463180007646,0,25.7734375,0.03515625,7526,1,None
ECC-P256,0,10,14,280.416816996876,9.99999999999979,25.7734375,0.03515625,7526,1,None
ECC-P256,0,10,15,1158.93884300021,10.0000000000007,25.77734375,0.03515625,7454,1,None
ECC-P256,0,10,16,61.4230710016273,0,25.77734375,0.03515625,7598,1,None
ECC-P256,0,10,17,63.0718540014641,0,25.77734375,0.03515625,7598,1,None
ECC-P256,0,10,18,1335.5487810004,0,25.77734375,0.03515625,7974,1,None
ECC-P256,0,10,19,1993.87625599775,30.0000000000003,25.77734375,0.03515625,7550,1,None
ECC-P256,0,10,20,1252.91684600234,20,25.77734375,0.03515625,7742,1,None
ECC-P256,0,10,21,63.7353789970803,10.0000000000007,25.77734375,0.03515625,7494,1,None
ECC-P256,0,10,22,4357.48478000096,19.9999999999996,25.77734375,0.03515625,7854,1,None
ECC-P256,0,10,23,451.245674998063,20.0000000000005,25.77734375,0.03515625,8124,1,None
ECC-P256,0,10,24,1743.33419100003,20,25.77734375,0.03515625,7526,1,None
ECC-P256,0,10,25,500.77313699876,19.9999999999996,25.78125,0.03515625,7598,1,None
ECC-P256,0,10,26,454.782595999859,0,25.78515625,0.03515625,7518,1,None
ECC-P256,0,10,27,280.707523001183,0,25.78515625,0.03515625,7766,1,None
ECC-P256,0,10,28,1319.59930299854,9.99999999999979,25.78515625,0.03515625,7726,1,None
ECC-P256,0,10,29,2356.10381100196,19.9999999999996,25.78515625,0.03515625,7630,1,None
ECC-P256,0,10,30,234.839192999061,0,25.78515625,0.03515625,7558,1,None
ECC-P256,0,10,31,2102.18409300069,20,25.78515625,0.03515625,8070,1,None
ECC-P256,0,10,32,2107.72966300283,9.99999999999979,25.78515625,0.03515625,8880,1,None
ECC-P256,0,10,33,517.399739001121,20.0000000000014,25.78515625,0.03515625,7598,1,None
ECC-P256,0,10,34,232.841267999902,9.99999999999979,25.78515625,0.03515625,7734,1,None
ECC-P256,0,10,35,64.5555070004775,0,25.78515625,0.03515625,7598,1,None
ECC-P256,0,10,36,234.245111001655,9.99999999999979,25.7890625,0.03515625,7686,1,None
ECC-P256,0,10,37,281.080097000086,20,25.7890625,0.03515625,7630,1,None
ECC-P256,0,10,38,296.569801001169,20.0000000000014,25.7890625,0.03515625,8864,1,None
ECC-P256,0,10,39,3684.15098100013,20,25.7890625,0.03515625,7894,1,None
ECC-P256,0,10,40,2086.24820100158,0,25.7890625,0.03515625,7718,1,None
ECC-P256,0,10,41,1070.01424800183,9.99999999999979,25.7890625,0.03515625,7838,1,None
ECC-P256,0,10,42,482.324290998804,20.0000000000014,25.7890625,0.03515625,7422,1,None
ECC-P256,0,10,43,249.318266000046,10.0000000000002,25.7890625,0.03515625,7686,1,None
ECC-P256,0,10,44,1701.39678000123,19.9999999999996,25.7890625,0.03515625,7414,1,None
ECC-P256,0,10,45,1085.29785700011,9.99999999999979,25.79296875,0.03515625,7598,1,None
ECC-P256,0,10,46,1030.61800000069,0,25.79296875,0.03515625,7990,1,None
ECC-P256,0,10,47,2385.91304799775,20,25.79296875,0.03515625,7598,1,None
ECC-P256,0,10,48,294.666785001027,9.99999999999979,25.79296875,0.03515625,7598,1,None
ECC-P256,0,10,49,63.5660240004654,10.0000000000016,25.79296875,0.03515625,7598,1,None
ECC-P256,0,10,50,60.823417003121,9.99999999999979,25.79296875,0.03515625,7494,1,None
RSA-2048,0,10,1,236.454956997477,0,25.796875,0.03515625,7052,1,None
RSA-2048,0,10,2,1137.44336400123,0,25.796875,0.03515625,6892,1,None
RSA-2048,0,10,3,548.839324997971,19.9999999999996,25.796875,0.03515625,7100,1,None
RSA-2048,0,10,4,1288.61334699832,0,25.796875,0.03515625,7268,1,None
RSA-2048,0,10,5,1304.3080560019,10.0000000000002,25.80078125,0.03515625,6996,1,None
RSA-2048,0,10,6,63.8795949998894,0,25.80078125,0.03515625,6964,1,None
RSA-2048,0,10,7,1304.49637700076,0,25.765625,0,7116,1,None
RSA-2048,0,10,8,61.1672490013007,0,25.80078125,0.03515625,7028,1,None
RSA-2048,0,10,9,295.15576400081,9.99999999999979,25.80078125,0.03515625,7180,1,None
RSA-2048,0,10,10,1266.32426799915,9.99999999999979,25.76953125,0.00390625,7028,1,None
RSA-2048,0,10,11,282.910630001425,10.0000000000002,25.80078125,0.03515625,6892,1,None
RSA-2048,0,10,12,514.995307999925,10.0000000000016,25.80078125,0.03515625,7300,1,None
RSA-2048,0,10,13,3326.84482100012,9.99999999999979,25.76953125,0.00390625,7212,1,None
RSA-2048,0,10,14,237.744530997588,19.9999999999996,25.80078125,0.03515625,6916,1,None
RSA-2048,0,10,15,1086.33681699939,0,25.8046875,0.03515625,7116,1,None
RSA-2048,0,10,16,4366.15873600022,9.99999999999979,25.8046875,0.03515625,7444,1,None
RSA-2048,0,10,17,64.5499669990386,9.99999999999979,25.8046875,0.03515625,6892,1,None
RSA-2048,0,10,18,1041.49745500035,20,25.8046875,0.03515625,6860,1,None
RSA-2048,0,10,19,1295.84649300159,9.99999999999979,25.7734375,0.00390625,7642,1,None
RSA-2048,0,10,20,2054.35569899782,9.99999999999979,25.8046875,0.03515625,7340,1,None
RSA-2048,0,10,21,233.613303000311,0,25.8046875,0.03515625,6988,1,None
RSA-2048,0,10,22,497.648168002343,10.0000000000002,25.8046875,0.03515625,6996,1,None
RSA-2048,0,10,23,475.37515699878,19.9999999999996,25.8046875,0.03515625,7324,1,None
RSA-2048,0,10,24,78.2628159977321,20,25.8046875,0.03515625,6860,1,None
RSA-2048,0,10,25,1293.26855800173,0,25.8046875,0.03515625,7292,1,None
RSA-2048,0,10,26,66.950992000784,9.99999999999979,25.80859375,0.03515625,6996,1,None
RSA-2048,0,10,27,2155.19477899943,0,25.81640625,0.03515625,7412,1,None
RSA-2048,0,10,28,1040.3978079994,0,25.81640625,0.03515625,8074,1,None
RSA-2048,0,10,29,64.3961249988934,20,25.81640625,0.03515625,6860,1,None
RSA-2048,0,10,30,1112.910990003,0,25.81640625,0.03515625,6892,1,None
RSA-2048,0,10,31,1028.50538600251,0,25.78125,0,7340,1,None
RSA-2048,0,10,32,64.6838089996891,0,25.81640625,0.03515625,7028,1,None
RSA-2048,0,10,33,267.433219996747,19.9999999999996,25.81640625,0.03515625,6988,1,None
RSA-2048,0,10,34,1320.48976199803,9.99999999999979,25.81640625,0.03515625,7020,1,None
RSA-2048,0,10,35,269.177322003088,0,25.8203125,0.03515625,7100,1,None
RSA-2048,0,10,36,234.941531998629,9.99999999999979,25.8203125,0.03515625,7292,1,None
RSA-2048,0,10,37,64.9482049993821,0,25.8203125,0.03515625,7028,1,None
RSA-2048,0,10,38,1509.73815900215,0,25.8203125,0.03515625,6996,1,None
RSA-2048,0,10,39,66.1333970019769,0,25.8203125,0.03515625,6996,1,None
RSA-2048,0,10,40,1103.39371699956,10.0000000000002,25.8203125,0.03515625,6996,1,None
RSA-2048,0,10,41,284.037355999317,0,25.8203125,0.03515625,7100,1,None
RSA-2048,0,10,42,71.9966910000949,0,25.8203125,0.03515625,6996,1,None
RSA-2048,0,10,43,2082.51946300152,9.99999999999979,25.8203125,0.03515625,6924,1,None
RSA-2048,0,10,44,77.1620489977067,0,25.8203125,0.03515625,6860,1,None
RSA-2048,0,10,45,1052.15274099828,10.0000000000016,25.82421875,0.03515625,6996,1,None
RSA-2048,0,10,46,287.233514001855,0,25.82421875,0.03515625,6996,1,None
RSA-2048,0,10,47,436.245235003298,0,25.82421875,0.03515625,7826,1,None
RSA-2048,0,10,48,284.532444999059,20,25.82421875,0.03515625,7484,1,None
RSA-2048,0,10,49,1054.97288199695,9.99999999999979,25.82421875,0.03515625,7220,1,None
RSA-2048,0,10,50,1038.76211799798,0,25.79296875,0.00390625,7028,1,None
CRYSTALS-Kyber,0,10,1,499.702846002037,19.9999999999996,25.82421875,0.03515625,7432,1,None
CRYSTALS-Kyber,0,10,2,1058.71938099881,10.0000000000002,25.828125,0.03515625,7512,1,None
CRYSTALS-Kyber,0,10,3,1100.60623599929,0,25.828125,0.03515625,7824,1,None
CRYSTALS-Kyber,0,10,4,2067.11408000047,0,25.828125,0.03515625,7872,1,None
CRYSTALS-Kyber,0,10,5,66.0352519989829,9.99999999999979,25.83203125,0.03515625,7480,1,None
CRYSTALS-Kyber,0,10,6,282.583326003078,19.9999999999996,25.83203125,0.03515625,7336,1,None
CRYSTALS-Kyber,0,10,7,1303.79441300101,10.0000000000002,25.83203125,0.03515625,7512,1,None
CRYSTALS-Kyber,0,10,8,1092.12095700059,9.99999999999979,25.83203125,0.03515625,7456,1,None
CRYSTALS-Kyber,0,10,9,295.644907000678,9.99999999999979,25.83203125,0.03515625,7544,1,None
CRYSTALS-Kyber,0,10,10,65.4344159993343,0,25.83203125,0.03515625,7512,1,None
CRYSTALS-Kyber,0,10,11,60.8873479977774,0,25.83203125,0.03515625,7544,1,None
CRYSTALS-Kyber,0,10,12,232.199284997478,9.99999999999979,25.83203125,0.03515625,7408,1,None
CRYSTALS-Kyber,0,10,13,232.135357000516,9.99999999999979,25.83203125,0.03515625,11110,1,None
CRYSTALS-Kyber,0,10,14,2084.1333060016,9.99999999999979,25.83203125,0.03515625,7888,1,None
CRYSTALS-Kyber,0,10,15,62.3842160021013,10.0000000000016,25.83203125,0.03515625,7408,1,None
CRYSTALS-Kyber,0,10,16,62.5379379998776,0,25.8359375,0.03515625,7408,1,None
CRYSTALS-Kyber,0,10,17,73.1909349997295,0,25.8359375,0.03515625,7512,1,None
CRYSTALS-Kyber,0,10,18,2300.66386100225,0,25.8046875,0.00390625,7720,1,None
CRYSTALS-Kyber,0,10,19,63.8854259996151,9.99999999999979,25.8359375,0.03515625,7480,1,None
CRYSTALS-Kyber,0,10,20,63.8382270008151,0,25.8359375,0.03515625,7512,1,None
CRYSTALS-Kyber,0,10,21,2093.07992899994,0,25.80078125,0,7712,1,None
CRYSTALS-Kyber,0,10,22,59.8902040001121,0,25.8359375,0.03515625,7544,1,None
CRYSTALS-Kyber,0,10,23,471.047461000126,9.99999999999979,25.8359375,0.03515625,7432,1,None
CRYSTALS-Kyber,0,10,24,274.990785001137,9.99999999999979,25.8359375,0.03515625,7640,1,None
CRYSTALS-Kyber,0,10,25,282.238092997432,9.99999999999979,25.83984375,0.03515625,7640,1,None
CRYSTALS-Kyber,0,10,26,916.799978997005,29.9999999999994,25.83984375,0.03515625,7408,1,None
CRYSTALS-Kyber,0,10,27,63.3098849975795,0,25.83984375,0.03515625,7480,1,None
CRYSTALS-Kyber,0,10,28,1042.7798769997,9.99999999999979,25.8125,0.00390625,7640,1,None
CRYSTALS-Kyber,0,10,29,66.3958680015639,0,25.84375,0.03515625,7480,1,None
CRYSTALS-Kyber,0,10,30,9175.5653629989,9.99999999999979,25.84375,0.03515625,8072,1,None
CRYSTALS-Kyber,0,10,31,2052.14728799911,9.99999999999979,25.84375,0.03515625,7528,1,None
CRYSTALS-Kyber,0,10,32,2902.31583000059,59.9999999999992,25.84375,0.03515625,7720,1,None
CRYSTALS-Kyber,0,10,33,2037.92193300251,0,25.80859375,0,7856,1,None
CRYSTALS-Kyber,0,10,34,1055.53915699784,9.99999999999979,25.8125,0.00390625,7632,1,None
CRYSTALS-Kyber,0,10,35,233.240785997623,9.99999999999979,25.84765625,0.03515625,7712,1,None
CRYSTALS-Kyber,0,10,36,1067.45876200148,9.99999999999979,25.8125,0,7496,1,None
CRYSTALS-Kyber,0,10,37,1029.86693599814,20.0000000000014,25.84765625,0.03515625,7736,1,None
CRYSTALS-Kyber,0,10,38,1024.60149900071,20,25.84765625,0.03515625,7584,1,None
CRYSTALS-Kyber,0,10,39,236.176864000299,9.99999999999979,25.8515625,0.03515625,7536,1,None
